POSTE;DATE;RR;TN;TX;FXY;DXY;GLOT;NEIG;BROU;ORAG
31069001;19940610;0;7,9;21,8;8;310;;0;0;0
31069001;19940611;0;12,2;19,2;10;350;;0;0;0
31069001;19940612;0;7,5;18,4;8;270;;0;0;0
31069001;19940613;0;12,9;22,6;6;290;;0;0;0
31069001;19940614;0;14;25,9;6;330;;0;0;0
31069001;19940615;0;15,4;27,6;6;310;;0;0;0
31069001;19940616;0;13,1;29,1;4;320;;0;0;0
31069001;19940617;0;15;31,3;5;190;;0;0;1
31069001;19940618;0,2;18,4;29,5;7;180;;0;0;1
31069001;19940619;0,8;16,2;21,8;7;320;;0;0;0
31069001;19940620;0;15,7;25;5;270;;0;0;0
31069001;19940621;0;14,4;25,4;7;330;;0;0;0
31069001;19940622;0;13,8;28,3;5;330;;0;0;0
31069001;19940623;0;15,3;34,6;8;140;;0;0;0
31069001;19940624;0,4;19,7;33,2;10;130;;0;0;0
31069001;19940625;42;13,4;17,2;8;310;;0;0;1
31069001;19940626;18,6;13,3;16,8;10;280;;0;0;0
31069001;19940627;0;15,2;25,6;6;270;;0;0;0
31069001;19940628;0;14,7;31,2;6;140;;0;0;0
31069001;19940629;0;18,4;23,3;7;290;;0;0;0
31069001;19940630;0;19,9;34,1;4;80;;0;0;0
31069001;19940701;0,8;20;27,6;7;270;;0;0;0
31069001;19940702;0;18,6;28,9;5;310;;0;0;1
31069001;19940703;0;18,8;33,8;6;160;;0;0;0
31069001;19940704;0;20,6;30,4;7;330;;0;0;0
31069001;19940705;0;20,2;26,3;7;330;;0;0;0
31069001;19940706;0;16,6;23,6;8;320;;0;0;0
31069001;19940707;0;15;24,2;7;310;;0;0;0
31069001;19940708;0;13,4;25,3;7;330;;0;0;0
31069001;19940709;0;17,4;25,6;6;340;;0;0;0
31069001;19940710;0;13;29,5;4;320;;0;0;0
31069001;19940711;0;15,3;33,3;5;140;;0;0;0
31069001;19940712;0;18,1;31,5;5;130;;0;0;0
31069001;19940713;0;20,2;27,4;6;290;;0;0;0
31069001;19940714;0;20,6;29;5;310;;0;0;1
31069001;19940715;0;19,7;31,4;4;20;;0;0;0
31069001;19940716;0;21,2;33,3;9;140;;0;0;0
31069001;19940717;0;21,5;28;7;140;;0;0;0
31069001;19940718;0;19,5;24,7;8;300;;0;0;0
31069001;19940719;0;18,8;23,3;7;290;;0;0;0
31069001;19940720;0;16,6;25,8;6;270;;0;0;0
31069001;19940721;0;14,7;30,1;6;340;;0;0;0
31069001;19940722;0;16,6;31,4;4;300;;0;0;0
31069001;19940723;0;19,5;31,7;6;170;;0;0;0
31069001;19940724;0;17,2;33,6;5;190;;0;0;1
31069001;19940725;0,6;20,7;32;8;20;;0;0;1
31069001;19940726;0;18,7;32,4;4;360;;0;0;0
31069001;19940727;0;19,6;35,9;7;280;;0;0;0
31069001;19940728;0,2;22,2;27,7;8;280;;0;0;1
31069001;19940729;0;20,2;33;9;140;;0;0;0
31069001;19940730;0;21,7;32,6;9;150;;0;0;0
31069001;19940731;17,4;18,2;32,3;19;180;;0;0;1
31069001;19940801;0;18;25,3;4;340;;0;0;0
31069001;19940802;0;16,4;32,4;6;140;;0;0;0
31069001;19940803;0;20,6;34,4;9;130;;0;0;0
31069001;19940804;0;21,2;33,7;8;150;;0;0;0
31069001;19940805;0;20,8;30,5;7;320;;0;0;0
31069001;19940806;0;20,3;33,1;6;320;;0;0;0
31069001;19940807;0;24;33,3;6;290;;0;0;0
31069001;19940808;0;22,3;28,2;5;280;;0;0;0
31069001;19940809;0;23,8;32,1;12;130;;0;0;0
31069001;19940810;0;18,5;29,2;9;320;;0;0;0
31069001;19940811;0;16,7;27,5;9;340;;0;0;0
31069001;19940812;0;16,4;26,8;4;300;;0;0;0
31069001;19940813;0;18,2;24,9;8;330;;0;0;0
31069001;19940814;0;14,8;26;5;330;;0;0;0
31069001;19940815;0;16,8;31,5;4;30;;0;0;0
31069001;19940816;0,8;17,2;33,5;8;280;;0;0;0
31069001;19940817;2,4;18,5;24,7;7;320;;0;0;1
31069001;19940818;0;17,3;26,4;8;290;;0;0;0
31069001;19940819;0;15,1;29,1;4;360;;0;0;0
31069001;19940820;0;16,4;33,2;8;160;;0;0;1
31069001;19940821;0;17,8;35,4;11;140;;0;0;1
31069001;19940822;0;20,3;28,2;6;280;;0;0;0
31069001;19940823;0;20;27,4;8;280;;0;0;0
31069001;19940824;0;17,1;23,3;7;310;;0;0;0
31069001;19940825;7,4;15,9;22,4;11;290;;0;0;0
31069001;19940826;0,4;17,7;24,8;8;290;;0;0;0
31069001;19940827;0;16,1;29,9;4;330;;0;0;0
31069001;19940828;0;17,6;23,2;6;280;;0;0;0
31069001;19940829;0;18;28;4;10;;0;0;0
31069001;19940830;0;16,5;29,3;5;140;;0;0;1
31069001;19940831;0,6;18,7;28,5;10;310;;0;0;1
31069001;19940901;0,4;18,1;22,9;7;260;;0;0;0
31069001;19940902;0;14,6;23,6;8;280;;0;0;0
31069001;19940903;0;10,5;24,5;6;330;;0;0;0
31069001;19940904;0;13,5;25,7;7;320;;0;0;0
31069001;19940905;0;15,4;25,8;5;310;;0;0;0
31069001;19940906;0;13,7;32,5;7;140;;0;0;0
31069001;19940907;21,8;19,1;26,4;9;10;;0;0;1
31069001;19940908;1,8;14,6;19,9;12;310;;0;0;1
31069001;19940909;1,6;11,1;23,3;5;160;;0;0;0
31069001;19940910;2,2;15,8;24,1;5;300;;0;0;0
31069001;19940911;0;16,4;29,5;9;150;;0;0;0
31069001;19940912;3,2;18,1;28,5;13;310;;0;0;0
31069001;19940913;3,4;14,5;23;16;310;;0;0;1
31069001;19940914;16,6;11,2;22,4;13;310;;0;0;0
31069001;19940915;3,4;11,8;16,7;12;260;;0;0;0
31069001;19940916;2,2;10,1;16,6;19;310;;0;0;0
31069001;19940917;0,6;10,9;17,1;12;300;;0;0;0
31069001;19940918;0;9,7;16,1;7;320;;0;0;0
31069001;19940919;5,4;4,8;18;4;290;;0;0;0
31069001;19940920;11,6;11,2;21,8;12;290;;0;0;0
31069001;19940921;16,4;10,8;18,8;5;330;;0;0;0
31069001;19940922;0,6;11,9;16,8;5;270;;0;0;0
31069001;19940923;4,8;13,8;14,9;4;260;;0;0;0
31069001;19940924;0;10;25,2;7;150;;0;1;0
31069001;19940925;0;11;25,5;7;140;;0;0;0
31069001;19940926;5;13,7;20,5;4;330;;0;0;0
31069001;19940927;0,8;14,1;22,3;6;240;;0;0;0
31069001;19940928;0;13,6;21,1;3;30;;0;0;0
31069001;19940929;16,6;15,6;18,8;6;120;;0;0;0
31069001;19940930;0,6;15,7;19,7;6;140;;0;0;0
31069001;19941001;0;14,8;19,4;4;260;;0;1;0
31069001;19941002;0,4;14,6;19,6;5;270;;0;0;0
31069001;19941003;12,4;13,2;18,9;7;270;;0;0;0
31069001;19941004;0;13,1;16,9;5;320;;0;0;0
31069001;19941005;0;6,9;16,6;6;330;;0;0;0
31069001;19941006;0;3;17,3;3;340;;0;0;0
31069001;19941007;0;5,1;19,5;5;120;;0;0;0
31069001;19941008;0;8,9;21,6;6;150;;0;0;0
31069001;19941009;0;11,7;19,5;11;130;;0;0;0
31069001;19941010;0,6;16,5;19,3;12;130;;0;0;0
31069001;19941011;0;16,4;19,9;9;140;;0;0;0
31069001;19941012;1;16,6;19,5;7;140;;0;0;0
31069001;19941013;0;14,5;24,2;4;150;;0;0;0
31069001;19941014;0;13,9;23,3;9;130;;0;0;0
31069001;19941015;0;14,5;22,2;9;140;;0;0;0
31069001;19941016;0;14,6;20,1;6;140;;0;0;0
31069001;19941017;0;10,9;20,2;4;340;;0;1;0
31069001;19941018;0;7,9;21,3;10;140;;0;1;0
31069001;19941019;3,2;15;19,1;10;130;;0;0;0
31069001;19941020;0;9,6;17,5;4;260;;0;0;0
31069001;19941021;0;10,1;19,2;4;220;;0;0;0
31069001;19941022;2,8;10,8;19,6;8;150;;0;0;0
31069001;19941023;0,4;12,7;18,9;13;280;;0;0;0
31069001;19941024;0;10,3;17;8;310;;0;0;0
31069001;19941025;1,8;7,3;19,8;6;280;;0;0;0
31069001;19941026;0,8;11,5;15,6;8;280;;0;0;0
31069001;19941027;6,4;4,3;15,2;7;120;;0;0;0
31069001;19941028;0,4;9,9;14,6;6;320;;0;0;0
31069001;19941029;0;6,1;16,6;5;290;;0;1;0
31069001;19941030;0;9,5;20,2;4;200;;0;0;0
31069001;19941031;0;8,3;19,9;7;140;;0;0;0
31069001;19941101;0;8,6;18,9;4;40;;0;1;0
31069001;19941102;0;8,1;19,4;10;140;;0;1;0
31069001;19941103;0;15,2;21,2;12;130;;0;0;0
31069001;19941104;8,4;13,1;15,4;11;130;;0;0;0
31069001;19941105;0,2;11,2;14,4;6;290;;0;0;0
31069001;19941106;0;6,1;15,5;5;130;;0;0;0
31069001;19941107;0;9,4;12,9;6;130;;0;1;0
31069001;19941108;0;6,4;18,6;10;140;;0;0;0
31069001;19941109;10,2;11,1;17,4;12;330;;0;0;0
31069001;19941110;2,8;9,2;14,5;9;290;;0;0;0
31069001;19941111;2,8;11;13,7;8;290;;0;1;0
31069001;19941112;3;6,7;13,8;8;270;;0;1;0
31069001;19941113;0;10,5;14,6;7;270;;0;0;0
31069001;19941114;0;3,7;16,1;3;170;;0;0;0
31069001;19941115;0;3,7;18,7;3;160;;0;0;0
31069001;19941116;2;8,2;16,6;6;280;;0;0;0
31069001;19941117;0,4;12,1;15,6;9;290;;0;0;0
31069001;19941118;0,4;8,1;16,4;8;280;;0;0;0
31069001;19941119;0;13,3;15,7;6;290;;0;0;0
31069001;19941120;0;6,7;21,6;3;200;;0;1;0
31069001;19941121;0;7,5;11,2;2;170;;0;1;0
31069001;19941122;0;8,2;10,4;3;140;;0;1;0
31069001;19941123;0;8,3;16,4;8;130;;0;0;0
31069001;19941124;0;7,9;12,5;4;340;;0;1;0
31069001;19941125;0;10,3;11,3;4;320;;0;0;0
31069001;19941126;0;9;9,8;4;290;;0;0;0
31069001;19941127;0;6,3;9,5;5;280;;0;1;0
31069001;19941128;0;8,2;13,4;3;50;;0;0;0
31069001;19941129;0;5,8;17,1;9;130;;0;0;0
31069001;19941130;0;11,8;15,9;7;150;;0;0;0
31069001;19941201;0;10,9;16,1;9;130;;0;0;0
31069001;19941202;0;11,5;17,1;12;140;;0;0;0
31069001;19941203;0;12,6;17,7;10;150;;0;0;0
31069001;19941204;0;12,5;16,9;7;150;;0;0;0
31069001;19941205;2,6;9,5;16,2;5;150;;0;1;0
31069001;19941206;0;9,1;15;6;290;;0;0;0
31069001;19941207;2,4;5,5;13,8;9;150;;0;0;0
31069001;19941208;0;3,4;13,5;5;140;;0;0;0
31069001;19941209;3;2,9;14,2;10;270;;0;0;0
31069001;19941210;1,4;11,6;14,5;8;270;;0;0;0
31069001;19941211;0;6,8;16;3;200;;0;1;0
31069001;19941212;0;8,9;9,9;2;10;;0;1;0
31069001;19941213;0;6,1;8,2;3;290;;0;0;0
31069001;19941214;0;6,1;9,8;6;330;;0;0;0
31069001;19941215;0;7;10,1;3;290;;0;0;0
31069001;19941216;0;7,6;12,3;4;10;;0;1;0
31069001;19941217;0;3,8;5,2;3;210;;0;1;0
31069001;19941218;5;2,1;9,4;8;270;;0;1;0
31069001;19941219;0;4,9;9;7;280;;0;0;0
31069001;19941220;0;4,8;9,2;8;270;;0;0;0
31069001;19941221;10;4,8;7,5;5;300;;0;0;0
31069001;19941222;0;2,5;5,9;11;330;;1;0;0
31069001;19941223;0,2;0,7;1,7;7;270;;1;0;0
31069001;19941224;0,2;0,9;1,9;6;270;;0;0;0
31069001;19941225;0;0,5;1,7;5;330;;0;0;0
31069001;19941226;0;-1,2;8,4;4;180;;0;0;0
31069001;19941227;0;0,3;12,5;4;250;;0;0;0
31069001;19941228;0;3,6;17,1;4;210;;0;0;0
31069001;19941229;0;-1;12,3;6;130;;0;0;0
31069001;19941230;7,4;5,2;13,3;9;340;;0;0;0
31069001;19941231;16,8;7,1;8,9;6;340;;0;0;0
31069001;19950101;0,4;3,1;7;10;310;;0;0;0
31069001;19950102;0,2;0,7;5,4;10;270;;0;0;0
31069001;19950103;0;-5,1;3,4;5;340;;0;0;0
31069001;19950104;0;-4,8;2,9;4;270;;0;0;0
31069001;19950105;8;-6,3;7,2;3;130;;1;0;0
31069001;19950106;1,8;0;7,5;9;300;;;0;0
31069001;19950107;0;3,2;6,1;7;290;;0;0;0
31069001;19950108;11;1,3;7,8;9;290;;0;0;0
31069001;19950109;0,4;2,4;7,2;9;330;;0;1;0
31069001;19950110;2,2;4,6;9,5;10;270;;0;0;0
31069001;19950111;18,4;7,7;11,6;12;270;;0;0;0
31069001;19950112;0;1,2;4,9;11;310;;0;0;0
31069001;19950113;0;0;3,8;8;280;;0;0;0
31069001;19950114;0;-3,9;6,1;6;330;;0;0;0
31069001;19950115;0;-2,9;5,6;5;280;;0;1;0
31069001;19950116;0;-2,4;10,2;11;140;;0;1;0
31069001;19950117;0;7,6;13,3;12;140;;0;0;0
31069001;19950118;10,6;4;11,4;11;130;;0;0;0
31069001;19950119;0;-1,2;11,5;8;130;;0;0;0
31069001;19950120;1;4,7;8,3;7;300;;0;0;0
31069001;19950121;0;0,2;12,5;5;160;;0;0;0
31069001;19950122;0,4;3,1;13,6;6;140;;0;0;0
31069001;19950123;3,4;5,7;14,9;14;330;;0;0;0
31069001;19950124;1,8;5,8;12,2;7;300;;0;0;0
31069001;19950125;0;7,2;18,5;5;270;;0;0;0
31069001;19950126;2;4,5;16,8;15;310;;0;0;0
31069001;19950127;1,6;2,9;13,5;7;270;;0;0;0
31069001;19950128;1,4;4,2;13,3;15;300;;0;0;0
31069001;19950129;9,2;4,5;13,8;6;260;;0;0;0
31069001;19950130;1,6;9,3;12,2;11;290;;0;0;0
31069001;19950131;0;3,9;12,3;6;270;;0;1;0
31069001;19950201;0,2;-0,2;13,7;10;140;;0;1;0
31069001;19950202;0;5,6;11,5;8;300;;0;0;0
31069001;19950203;0;0,5;11,1;3;200;;0;1;0
31069001;19950204;1;-0,1;12,4;4;280;;0;1;0
31069001;19950205;0,2;9,5;11,3;4;290;;0;0;0
31069001;19950206;0;8,7;15,4;3;320;;0;0;0
31069001;19950207;0;1,4;13;5;300;;0;1;0
31069001;19950208;1,6;2,3;17,4;10;260;;0;1;0
31069001;19950209;5,2;8,7;11,3;8;270;;0;1;0
31069001;19950210;2;2,1;10,6;5;280;;0;1;0
31069001;19950211;2,4;2,8;14,5;5;200;;0;0;0
31069001;19950212;0,8;7,9;13,1;8;140;;0;0;0
31069001;19950213;3;9,7;14,1;13;330;;0;0;0
31069001;19950214;2,4;7,4;16,5;7;270;;0;0;0
31069001;19950215;3;9,5;18,9;10;310;;0;0;0
31069001;19950216;0;9,4;14,7;10;310;;0;0;0
31069001;19950217;6;9,2;16,2;14;320;;0;0;0
31069001;19950218;1;5,6;11,2;13;270;;0;0;0
31069001;19950219;0;2,1;15;3;210;;0;0;0
31069001;19950220;0;1,4;19,8;8;130;;0;0;0
31069001;19950221;10,6;7;14,4;8;330;;0;0;0
31069001;19950222;0;3,8;8,7;6;240;;0;0;0
31069001;19950223;2,2;-0,2;11,3;10;270;;0;0;0
31069001;19950224;5,8;8,5;13,7;14;280;;0;0;0
31069001;19950225;11,4;11,2;15,4;14;280;;0;0;0
31069001;19950226;0,2;5;9,6;12;300;;0;0;0
31069001;19950227;0;0,3;8,6;8;320;;0;0;0
31069001;19950228;0;-1,9;10,9;4;10;;0;0;0
31069001;19950301;0,4;-1,9;13,5;8;300;;0;0;0
31069001;19950302;0,2;5,7;12,5;11;270;;0;0;0
31069001;19950303;6,6;4,4;9,4;13;300;;0;0;0
31069001;19950304;1,6;1,6;7,2;10;260;;0;0;0
31069001;19950305;13,6;1,7;12,7;11;270;;0;0;0
31069001;19950306;1,6;5;10;10;330;;0;0;0
31069001;19950307;0,2;1;12,4;6;260;;0;0;0
31069001;19950308;1,2;3,5;8,1;12;310;;0;0;0
31069001;19950309;0;2,1;13,5;8;120;;0;0;0
31069001;19950310;0;8,4;14,7;15;140;;0;0;0
31069001;19950311;0;10,1;15,6;14;140;;0;0;0
31069001;19950312;0;3,5;17,3;4;330;;0;0;0
31069001;19950313;0;5,7;16;11;270;;0;0;0
31069001;19950314;0;7,8;14,6;9;270;;0;0;0
31069001;19950315;4,4;5,2;10,8;8;270;;0;0;0
31069001;19950316;1,6;5;12,8;6;260;;0;0;0
31069001;19950317;0;3;16,1;10;280;;0;0;0
31069001;19950318;0;8,2;15,8;8;270;;0;0;0
31069001;19950319;3;2,8;18,3;12;280;;0;0;0
31069001;19950320;0;4,3;12;7;330;;0;0;0
31069001;19950321;0;-1,1;13,6;5;340;;0;0;0
31069001;19950322;0;1,9;15,9;8;140;;0;0;0
31069001;19950323;0;3,4;17,7;8;130;;0;0;0
31069001;19950324;0;2,5;20,9;6;300;;0;0;0
31069001;19950325;0;8,3;11,1;6;290;;0;0;0
31069001;19950326;0;7,2;14,9;6;270;;0;0;0
31069001;19950327;1,8;5,9;14,1;14;280;;0;0;0
31069001;19950328;0,2;0,6;10,6;11;270;;0;0;0
31069001;19950329;3,2;8,6;13,9;14;280;;0;0;0
31069001;19950330;0;0,3;10,7;7;340;;0;0;0
31069001;19950331;0;-1,4;12,8;6;340;;0;0;0
31069001;19950401;0;1,8;16,3;5;320;;0;0;0
31069001;19950402;0;3,6;21,3;4;360;;0;0;0
31069001;19950403;0;9,2;19,1;9;150;;0;0;0
31069001;19950404;0;10,5;22,1;7;150;;0;0;0
31069001;19950405;0;10,3;14,6;5;280;;0;0;0
31069001;19950406;0;10,8;16,1;6;270;;0;0;0
31069001;19950407;0;7,5;17,6;6;260;;0;0;0
31069001;19950408;0;9,8;20,8;7;330;;0;0;0
31069001;19950409;0;4,8;20;5;350;;0;0;0
31069001;19950410;0;4;22,1;5;350;;0;0;0
31069001;19950411;0;6,1;22,6;9;140;;0;0;0
31069001;19950412;0;6,3;24,2;5;360;;0;0;0
31069001;19950413;0;7,4;19,1;6;350;;0;0;0
31069001;19950414;0;4,9;18,6;8;270;;0;0;0
31069001;19950415;0,2;2;17,7;10;280;;0;0;0
31069001;19950416;2,4;9;13,8;11;310;;0;0;0
31069001;19950417;0;7,4;15;8;270;;0;0;0
31069001;19950418;0;6,2;16,8;4;300;;0;0;0
31069001;19950419;0,4;7,8;16,3;14;310;;0;0;0
31069001;19950420;0;5,5;13,2;4;270;;0;0;0
31069001;19950421;1,2;7,6;10,8;8;260;;0;0;0
31069001;19950422;4;-0,2;16;7;90;;0;1;0
31069001;19950423;0;2,9;16,3;8;210;;0;0;0
31069001;19950424;20;6,6;9,7;8;310;;0;0;0
31069001;19950425;4,4;6,9;9;10;270;;0;0;0
31069001;19950426;0;7,5;12,4;10;270;;0;0;0
31069001;19950427;0;3,9;18,6;4;80;;0;0;0
31069001;19950428;0;10,7;18,4;7;140;;0;0;0
31069001;19950429;0;8,8;17,3;9;290;;0;0;0
31069001;19950430;0;8,4;20;6;290;;0;0;0
31069001;19950501;0;6,8;24,6;4;140;;0;0;0
31069001;19950502;0;8,7;25,8;6;130;;0;0;0
31069001;19950503;0;10,8;25,2;7;140;;0;0;0
31069001;19950504;0;12,5;25,3;8;130;;0;0;0
31069001;19950505;0;9,1;27,5;6;120;;0;0;0
31069001;19950506;0;10,9;27,8;8;140;;0;0;0
31069001;19950507;0;13;28,3;6;130;;0;0;0
31069001;19950508;0;11,6;28,9;4;150;;0;0;0
31069001;19950509;0;15,6;25,7;6;310;;0;0;0
31069001;19950510;0;14,3;23,7;7;280;;0;0;0
31069001;19950511;17;12,3;19,4;5;280;;0;0;0
31069001;19950512;8,4;11,2;16,9;14;290;;0;0;0
31069001;19950513;3;5,2;13,8;12;280;;0;0;0
31069001;19950514;0;4,5;15,7;6;350;;0;0;0
31069001;19950515;1,4;6,7;16,8;10;140;;0;0;0
31069001;19950516;6,4;10,5;17,3;9;150;;0;0;0
31069001;19950517;4,2;12,3;19,2;11;280;;0;0;0
31069001;19950518;2;12,7;21;12;270;;0;0;0
31069001;19950519;0;10,4;17,1;7;270;;0;0;0
31069001;19950520;0;8,3;18,3;7;330;;0;0;0
31069001;19950521;0;5,8;20,6;4;320;;0;0;0
31069001;19950522;0;8,5;24,3;9;130;;0;0;0
31069001;19950523;0;12,3;23,4;11;130;;0;0;0
31069001;19950524;0;13;22,8;12;140;;0;0;0
31069001;19950525;21,4;13,8;16;8;140;;0;0;0
31069001;19950526;0;12,5;21,7;6;280;;0;0;0
31069001;19950527;0;13,5;27;7;140;;0;0;0
31069001;19950528;0;15;28,5;8;140;;0;0;0
31069001;19950529;0;16;20;7;300;;0;0;0
31069001;19950530;3,6;12,6;20,3;10;300;;0;0;0
31069001;19950531;0;11,2;18,9;11;310;;0;0;0
31069001;19950601;0,2;11,5;17,8;9;270;;0;0;0
31069001;19950602;0;12;19,4;6;280;;0;0;0
31069001;19950603;0;12,8;21;5;290;;0;0;0
31069001;19950604;0;13,1;20,8;5;330;;0;0;0
31069001;19950605;0;12;21,6;7;310;;0;0;0
31069001;19950606;0;9,1;23,1;5;320;;0;0;0
31069001;19950607;0;10,9;25,4;6;10;;0;0;0
31069001;19950608;0;11,5;24,5;7;320;;0;0;0
31069001;19950609;5,2;14,5;23,1;9;260;;0;0;0
31069001;19950610;0,4;12,2;18,2;9;340;;0;0;0
31069001;19950611;3,8;11,9;17,6;8;280;;0;0;0
31069001;19950612;6;12,2;17,9;7;350;;0;0;0
31069001;19950613;0;12,6;21,1;6;330;;0;0;0
31069001;19950614;0;12,4;21,3;6;330;;0;0;0
31069001;19950615;0;10,2;22,9;5;310;;0;0;0
31069001;19950616;0;9,9;23,8;5;360;;0;0;0
31069001;19950617;0;10;28,8;8;290;;0;0;0
31069001;19950618;0;15,6;26,6;5;290;;0;0;0
31069001;19950619;0;16,7;31,6;8;130;;0;0;0
31069001;19950620;8;19,3;29,5;11;140;;0;0;0
31069001;19950621;23;18;24,1;6;360;;0;0;1
31069001;19950622;0;18,3;26,2;6;280;;0;0;0
31069001;19950623;0;13,8;24,8;6;340;;0;0;0
31069001;19950624;0;11;23,7;6;10;;0;0;0
31069001;19950625;0;12,6;26,1;7;150;;0;0;0
31069001;19950626;0;14;30,8;6;170;;0;0;0
31069001;19950627;0;17,3;30,6;8;110;;0;0;0
31069001;19950628;2,2;16,9;29,9;8;30;;0;0;0
31069001;19950629;0;18,4;28,7;6;240;;0;0;1
31069001;19950630;0;18,4;32,5;6;140;;0;0;0
31069001;19950701;0;20,4;32,3;7;150;;0;0;0
31069001;19950702;7,4;18,1;28,4;17;280;;0;0;1
31069001;19950703;2,6;15,9;25;12;290;;0;0;0
31069001;19950704;0;14,7;22,1;8;350;;0;0;0
31069001;19950705;0,4;15,5;25;7;270;;0;0;0
31069001;19950706;0;13,8;27,3;5;330;;0;0;0
31069001;19950707;0;14,7;29,3;5;130;;0;0;0
31069001;19950708;0;17,6;31,2;10;140;;0;0;0
31069001;19950709;0;19,3;31,5;11;130;;0;0;0
31069001;19950710;4;18,9;30,8;11;270;;0;0;1
31069001;19950711;0;17,7;26;9;300;;0;0;1
31069001;19950712;0;15,7;31,4;4;30;;0;0;0
31069001;19950713;51,8;17,4;33,3;13;230;;0;1;1
31069001;19950714;0;17,1;26,2;6;280;;0;0;0
31069001;19950715;0;17,2;29,1;8;310;;0;0;0
31069001;19950716;0;20,9;26;6;300;;0;0;0
31069001;19950717;0;15,6;28,1;6;320;;0;0;0
31069001;19950718;0;17,3;28;5;330;;0;0;0
31069001;19950719;0;16,4;34,6;7;140;;0;0;0
31069001;19950720;0;20,6;34,8;12;130;;0;0;0
31069001;19950721;0;21,5;33,8;7;280;;0;0;0
31069001;19950722;0,2;19,8;24,6;9;280;;0;0;0
31069001;19950723;0;16,7;28,7;6;320;;0;0;0
31069001;19950724;0;14,3;33,5;7;340;;0;0;0
31069001;19950725;0;17,9;33,5;13;130;;0;0;0
31069001;19950726;0;18,3;29,9;9;310;;0;0;0
31069001;19950727;0;19,4;26,8;6;330;;0;0;0
31069001;19950728;0;16,9;29,9;6;320;;;;
31069001;19950729;0;18,1;33,3;6;330;;0;0;0
31069001;19950730;0;20,7;31,2;7;260;;0;0;0
31069001;19950731;0;19,9;27,6;5;290;;0;0;0
31069001;19950801;0;17;31,9;4;130;;0;0;0
31069001;19950802;0;20,4;34,7;7;150;;0;0;0
31069001;19950803;0;19,4;31,4;5;270;;0;0;0
31069001;19950804;10,6;21,3;31,9;8;90;;0;0;1
31069001;19950805;0;18,1;29;5;270;;0;0;0
31069001;19950806;10;19;23,7;6;320;;0;0;1
31069001;19950807;0;16,7;25,9;8;300;;0;0;0
31069001;19950808;0;17;25,9;6;330;;0;0;0
31069001;19950809;0;15,7;28,7;4;360;;0;0;0
31069001;19950810;0,2;20,9;29,2;11;130;;0;0;1
31069001;19950811;0;18,4;30,7;6;300;;0;0;0
31069001;19950812;0;20,6;29,7;7;330;;0;0;0
31069001;19950813;0;19,2;27,7;6;310;;0;0;0
31069001;19950814;0;18,3;28,1;8;310;;0;0;0
31069001;19950815;0;16,3;26,9;7;270;;0;0;0
31069001;19950816;0;13,2;29,8;5;340;;0;0;0
31069001;19950817;0;14,1;31,1;7;150;;0;0;0
31069001;19950818;0;17,6;29,3;6;220;;0;0;0
31069001;19950819;0;18,9;28,4;6;260;;0;0;0
31069001;19950820;0;18,6;29,4;6;330;;0;0;0
31069001;19950821;0;19,2;26,9;7;280;;0;0;1
31069001;19950822;0;17,7;26,7;4;210;;0;0;1
31069001;19950823;0,4;16,7;27,4;7;260;;0;0;1
31069001;19950824;0;18,4;26,6;8;280;;0;0;0
31069001;19950825;0,2;16,5;25,6;9;290;;0;0;0
31069001;19950826;0,2;18;27;9;270;;0;0;0
31069001;19950827;0;16,1;24,8;8;310;;0;0;0
31069001;19950828;0;17,1;22,9;11;310;;0;0;0
31069001;19950829;0;8,2;24,4;7;340;;0;0;0
31069001;19950830;0;10,5;24,5;8;340;;0;0;0
31069001;19950831;0;9,4;23,2;6;330;;0;0;0
31069001;19950901;0;9,2;24,5;7;320;;0;0;0
31069001;19950902;0;8,7;24,9;6;340;;0;0;0
31069001;19950903;0;11,4;24,7;12;330;;0;0;0
31069001;19950904;0;14,9;21,7;6;340;;0;0;0
31069001;19950905;0;14,2;22,2;4;270;;0;0;0
31069001;19950906;0;13,9;27,7;10;140;;0;0;0
31069001;19950907;2;18,5;29,4;15;290;;0;0;0
31069001;19950908;1;14,2;22,4;14;260;;0;0;0
31069001;19950909;0;10,3;25,2;6;140;;0;0;0
31069001;19950910;1;17,3;26,8;11;140;;0;0;1
31069001;19950911;0,4;17;21,2;5;280;;0;0;0
31069001;19950912;9;14;17,2;6;290;;0;0;0
31069001;19950913;7,4;11,7;19,4;9;270;;0;0;0
31069001;19950914;2,8;10,4;20,4;10;300;;0;0;0
31069001;19950915;0;12,4;21,1;10;290;;0;0;0
31069001;19950916;0,8;12;22,2;6;260;;0;0;0
31069001;19950917;3,8;13,5;19,4;7;310;;0;0;1
31069001;19950918;20;13,9;17,2;4;270;;0;0;0
31069001;19950919;17,6;13;17,6;8;280;;0;0;0
31069001;19950920;0,8;13,7;18,6;10;310;;0;0;0
31069001;19950921;0,4;13,1;20,6;7;270;;0;0;0
31069001;19950922;0;8,2;19,4;6;330;;0;0;0
31069001;19950923;0;10,3;20,6;5;310;;0;0;0
31069001;19950924;1;10,2;20,2;9;290;;0;0;0
31069001;19950925;0,4;10,4;16,5;10;300;;0;0;0
31069001;19950926;0;6,4;18,6;5;330;;0;0;0
31069001;19950927;0,2;6,2;21,7;8;270;;0;0;0
31069001;19950928;0,6;13,9;20,3;8;320;;0;0;0
31069001;19950929;0;8;17,7;5;10;;0;0;0
